attr_1,attr_2,attr_3,attr_4,attr_5,attr_6,attr_7,attr_8,attr_9,attr_10,attr_11,attr_12,attr_13,attr_14,attr_15,attr_16,attr_17,attr_18,attr_19,attr_20,attr_21,attr_22,attr_23,attr_24,attr_25,attr_26,attr_27,attr_28,attr_29,attr_30,attr_31,attr_32,attr_33,attr_34,attr_35,attr_36,attr_37,attr_38,attr_39,attr_40,attr_41,attr_42,attr_43,attr_44,attr_45,attr_46,attr_47,attr_48,attr_49,attr_50,attr_51,attr_52,attr_53,attr_54,attr_55,attr_56,attr_57,attr_58,attr_59,attr_60,attr_61,attr_62,attr_63,attr_64,attr_65,attr_66,attr_67,attr_68,attr_69,attr_70,attr_71,attr_72,attr_73,attr_74,attr_75,attr_76,attr_77,attr_78,attr_79,attr_80,attr_81,attr_82,attr_83,attr_84,attr_85,attr_86,class
99,400000.0,0.0,225000.0,1,1,1,1,0,0,0,0,0,0,2,1,3,1,1,1,1,1,0,32,35,62,225000.0,130000.0,85000.0,0,0.0,0.0,0.0,501.0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1
99,999999.0,725.0,50800.0,1,1,1,1,0,0,0,0,0,0,0,0,7,0,0,1,99,99,3,20,11,11,9000.0,9000.0,0.0,0,0.0,0.0,0.0,253.0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
99,999999.0,187.0,24000.0,1,1,0,0,0,0,0,0,0,0,1,1,2,0,0,1,99,99,0,22,22,18,12000.0,12000.0,0.0,0,0.0,0.0,0.0,289.0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
99,999999.0,875.0,40000.0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,99,99,0,31,20,8,40000.0,40000.0,0.0,0,0.0,0.0,0.0,501.0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
99,999999.0,387.0,25180.0,1,1,1,1,0,0,0,0,0,0,2,1,5,3,1,1,14,1,0,39,16,15,18000.0,18000.0,0.0,0,0.0,0.0,0.0,170.0,6,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1
99,350000.0,0.0,53500.0,1,1,0,0,0,0,0,0,0,0,1,1,2,0,0,1,99,99,0,59,25,52,27500.0,0.0,7500.0,0,0.0,0.0,0.0,501.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
99,999999.0,412.0,52000.0,1,1,0,0,0,0,0,0,0,0,2,1,3,0,0,1,99,99,1,26,31,33,32000.0,32000.0,0.0,0,0.0,0.0,0.0,501.0,2,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1
99,999999.0,875.0,45100.0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,99,99,0,31,31,53,100000.0,100000.0,0.0,0,0.0,0.0,0.0,501.0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
99,999999.0,512.0,31100.0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,99,99,1,56,25,19,12500.0,12000.0,0.0,0,0.0,0.0,0.0,375.0,2,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1
99,162500.0,0.0,57500.0,1,1,0,0,0,0,0,0,0,0,1,1,2,0,0,1,99,99,0,36,42,84,27500.0,27500.0,0.0,0,0.0,0.0,0.0,501.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
99,400000.0,0.0,165515.0,1,1,1,1,0,0,0,0,0,0,0,0,5,0,0,1,99,99,1,29,19,46,12000.0,12000.0,0.0,0,0.0,0.0,0.0,501.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1
99,275000.0,0.0,209500.0,1,1,1,0,0,0,0,0,0,0,1,1,4,0,0,1,99,99,0,53,35,62,120000.0,120000.0,0.0,0,0.0,0.0,0.0,501.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
99,999999.0,875.0,60000.0,1,0,1,0,0,0,0,0,0,0,0,0,2,1,0,1,27,27,0,46,34,49,43000.0,43000.0,0.0,0,0.0,0.0,0.0,501.0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
99,999999.0,487.0,46000.0,1,2,2,2,2,0,1,1,0,1,4,4,13,5,2,1,18,3,3,41,27,17,17000.0,17000.0,0.0,0,0.0,0.0,0.0,174.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1
99,999999.0,1000.0,28000.0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,99,99,0,45,24,16,25000.0,25000.0,0.0,0,0.0,0.0,0.0,388.0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1
99,999999.0,875.0,45122.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,99,99,0,43,25,48,45122.0,45000.0,0.0,0,0.0,0.0,0.0,501.0,6,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
99,137500.0,0.0,87743.0,1,1,1,1,2,0,1,1,0,1,0,0,4,0,0,1,99,99,1,26,24,44,23054.0,23054.0,0.0,0,0.0,0.0,0.0,501.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1
99,999999.0,875.0,31300.0,2,0,0,1,0,0,0,0,0,0,0,0,2,1,1,1,0,0,0,28,20,8,31300.0,30000.0,0.0,0,0.0,0.0,0.0,366.0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
99,999999.0,162.0,13560.0,1,1,0,0,0,0,0,0,0,0,1,1,2,0,0,1,99,99,0,64,18,44,6000.0,6000.0,0.0,0,0.0,0.0,0.0,163.0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0
99,12500.0,0.0,20000.0,1,1,2,1,0,0,0,0,0,0,2,1,4,1,1,1,3,3,0,33,23,16,20000.0,0.0,20000.0,0,0.0,0.0,0.0,154.0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
99,137500.0,0.0,48900.0,1,1,1,1,0,0,0,0,0,0,1,1,3,1,0,1,15,15,0,35,26,72,1900.0,1900.0,0.0,0,0.0,0.0,0.0,490.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
99,999999.0,412.0,18000.0,1,0,1,0,0,0,0,0,0,0,0,0,3,0,0,1,99,99,0,45,20,9,15000.0,15000.0,0.0,0,0.0,0.0,0.0,180.0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
99,999999.0,137.0,36400.0,1,0,2,0,1,0,1,0,0,0,0,0,4,0,0,1,99,99,0,31,30,24,24000.0,24000.0,0.0,0,0.0,0.0,0.0,285.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
99,999999.0,875.0,67131.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,99,99,0,56,41,68,67131.0,67131.0,0.0,0,0.0,0.0,0.0,501.0,6,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1
99,95000.0,0.0,29848.0,2,0,0,2,0,0,0,0,0,0,0,0,4,2,0,1,21,19,0,58,23,18,20000.0,20000.0,0.0,0,0.0,0.0,0.0,230.0,7,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1
99,400000.0,0.0,84500.0,1,1,1,1,0,0,0,0,0,0,2,1,4,2,0,1,23,7,0,49,24,47,63750.0,63750.0,0.0,0,0.0,0.0,0.0,501.0,6,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1
99,275000.0,0.0,33600.0,2,0,1,0,1,0,1,0,0,0,0,0,2,0,0,1,99,99,0,24,11,16,1800.0,1800.0,0.0,0,0.0,0.0,0.0,405.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
99,137500.0,0.0,20840.0,1,1,1,1,0,0,0,0,0,0,2,1,3,1,0,1,10,10,0,51,25,22,15840.0,15840.0,0.0,0,0.0,0.0,0.0,209.0,6,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1
99,999999.0,1000.0,18200.0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,99,99,0,28,26,72,18000.0,18000.0,0.0,0,0.0,0.0,0.0,279.0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
99,999999.0,437.0,21000.0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,99,99,1,24,35,68,7200.0,7200.0,0.0,0,0.0,0.0,0.0,253.0,2,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
99,275000.0,0.0,87645.0,1,1,1,1,0,0,0,0,0,0,2,1,4,2,0,1,20,18,0,52,25,15,22741.0,22741.0,0.0,0,0.0,0.0,0.0,501.0,5,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1
99,999999.0,625.0,29000.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,99,99,0,36,40,77,29000.0,29000.0,0.0,0,0.0,0.0,0.0,450.0,2,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
99,187500.0,0.0,63000.0,1,2,2,2,0,0,0,0,0,0,2,1,13,6,0,1,21,13,0,52,13,10,12000.0,12000.0,0.0,0,0.0,0.0,0.0,251.0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
99,999999.0,725.0,19500.0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,99,99,0,26,41,68,34000.0,32000.0,0.0,0,0.0,0.0,0.0,501.0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
99,999999.0,725.0,63060.0,2,1,2,1,0,0,0,0,0,0,2,1,10,3,0,1,22,11,0,52,29,27,31200.0,31200.0,0.0,0,0.0,0.0,0.0,245.0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
99,225000.0,0.0,169331.0,1,1,1,1,2,0,1,1,0,1,0,0,4,0,0,1,99,99,1,26,41,68,17200.0,17000.0,0.0,0,0.0,0.0,0.0,501.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1
99,400000.0,0.0,35000.0,1,1,1,1,0,0,0,0,0,0,2,1,5,3,1,1,14,1,0,40,29,36,35000.0,33000.0,0.0,0,0.0,0.0,0.0,237.0,5,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1
99,999999.0,412.0,23701.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,99,99,0,30,21,66,23701.0,19015.0,1200.0,0,0.0,3486.0,0.0,367.0,2,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
99,400000.0,0.0,118450.0,1,1,1,1,0,0,0,0,0,0,1,1,3,1,0,1,20,20,0,60,17,13,42000.0,42000.0,0.0,0,0.0,0.0,0.0,501.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1
99,400000.0,0.0,65400.0,1,1,1,1,0,0,0,0,0,0,2,1,6,4,0,1,20,12,0,46,24,47,59000.0,57000.0,0.0,0,0.0,0.0,0.0,375.0,6,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,1,1
99,999999.0,725.0,58963.0,1,1,1,1,0,0,0,0,0,0,1,1,4,2,0,1,25,21,0,51,18,44,18000.0,18000.0,0.0,0,0.0,0.0,0.0,461.0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1
99,999999.0,437.0,19000.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,99,99,0,27,24,44,19000.0,19000.0,0.0,0,0.0,0.0,0.0,295.0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
99,999999.0,625.0,14500.0,2,1,1,1,0,0,0,0,0,0,2,1,5,3,3,1,2,0,0,29,24,39,14500.0,14500.0,0.0,0,0.0,0.0,0.0,98.0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
99,400000.0,0.0,77775.0,1,1,1,1,0,0,0,0,0,0,2,1,3,1,0,1,20,20,0,78,41,68,72853.0,8400.0,0.0,0,5850.0,0.0,0.0,501.0,7,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1
99,400000.0,0.0,118310.0,1,1,0,0,0,0,0,0,0,0,2,1,2,0,0,1,99,99,0,52,24,44,83252.0,80000.0,0.0,0,0.0,0.0,0.0,501.0,6,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1
99,999999.0,675.0,38700.0,1,1,0,0,0,0,0,0,0,0,1,2,2,0,0,1,99,99,0,28,29,48,18700.0,15000.0,0.0,0,0.0,0.0,3700.0,466.0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1
99,225000.0,0.0,123515.0,1,1,2,1,5,0,1,0,0,0,2,1,5,2,0,1,13,11,0,50,79,92,123515.0,0.0,123515.0,0,0.0,0.0,0.0,501.0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
99,999999.0,725.0,22200.0,1,1,1,1,0,0,0,0,0,0,1,1,4,2,1,1,5,1,0,33,6,7,7200.0,7200.0,0.0,0,0.0,0.0,0.0,177.0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
99,187500.0,0.0,65000.0,1,1,0,0,0,0,0,0,0,0,2,1,2,0,0,1,99,99,0,38,41,68,22000.0,20000.0,2000.0,0,0.0,0.0,0.0,501.0,5,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1
99,350000.0,0.0,36700.0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,99,99,0,26,37,78,36700.0,36500.0,0.0,0,0.0,0.0,0.0,501.0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
99,999999.0,625.0,14000.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,99,99,0,23,35,68,14000.0,14000.0,0.0,0,0.0,0.0,0.0,217.0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
99,999999.0,1000.0,45000.0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,99,99,0,31,22,18,45000.0,45000.0,0.0,0,0.0,0.0,0.0,501.0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
99,275000.0,0.0,50759.0,1,1,0,0,0,0,0,0,0,0,2,1,2,0,0,1,99,99,0,54,36,66,38352.0,0.0,40831.0,0,0.0,0.0,0.0,501.0,6,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,1
99,400000.0,0.0,79000.0,1,1,1,1,0,0,0,0,0,0,2,1,5,3,0,1,12,5,0,43,48,87,74000.0,74000.0,0.0,0,0.0,0.0,0.0,501.0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
99,400000.0,0.0,42000.0,1,1,1,1,0,0,0,0,0,0,1,1,3,1,0,1,16,16,0,41,25,48,12000.0,12000.0,0.0,0,0.0,0.0,0.0,421.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1
99,999999.0,1000.0,50000.0,1,1,0,0,0,0,0,0,0,0,1,1,2,0,0,1,99,99,0,46,22,61,30000.0,30000.0,0.0,0,0.0,0.0,0.0,501.0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1
99,999999.0,40.0,34220.0,1,0,2,0,0,0,0,0,0,0,0,0,8,4,0,1,35,21,0,50,41,68,23500.0,18500.0,0.0,0,0.0,0.0,0.0,154.0,2,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
99,187500.0,0.0,29400.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,99,99,0,42,41,68,29400.0,26000.0,0.0,0,0.0,0.0,0.0,456.0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
99,999999.0,675.0,25200.0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,99,99,1,22,22,61,22000.0,22000.0,0.0,0,0.0,0.0,0.0,304.0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
99,187500.0,0.0,11000.0,2,0,1,0,1,0,1,0,0,0,0,0,3,0,0,1,99,99,0,19,26,22,11000.0,11000.0,0.0,0,0.0,0.0,0.0,110.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1
99,225000.0,0.0,51000.0,1,0,1,0,0,0,0,0,0,0,0,0,3,2,0,1,19,16,0,42,17,8,44000.0,40000.0,0.0,0,0.0,0.0,4000.0,501.0,6,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
99,999999.0,725.0,20000.0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,99,99,0,29,24,47,20000.0,20000.0,0.0,0,0.0,0.0,0.0,310.0,5,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1
99,999999.0,1000.0,18000.0,8,2,0,0,0,0,0,0,0,0,0,0,1,0,0,7,99,99,0,24,25,44,6000.0,6000.0,0.0,0,0.0,0.0,0.0,93.0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
99,112500.0,0.0,51726.0,1,1,1,1,2,0,1,1,0,1,0,0,7,0,0,1,99,99,1,22,24,19,9000.0,0.0,9000.0,0,0.0,0.0,0.0,257.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1
99,77500.0,0.0,47000.0,1,1,1,1,0,0,0,0,0,0,2,1,4,2,0,1,18,13,0,45,20,9,27000.0,27000.0,0.0,0,0.0,0.0,0.0,362.0,6,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0
99,187500.0,0.0,32000.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,99,99,0,36,32,33,32000.0,32000.0,0.0,0,0.0,0.0,0.0,496.0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
99,999999.0,487.0,8200.0,3,0,0,1,0,0,0,0,0,0,0,0,1,0,0,3,99,99,0,30,11,11,3200.0,3200.0,0.0,0,0.0,0.0,0.0,50.0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
99,999999.0,675.0,7800.0,2,0,0,1,0,0,0,0,0,0,0,0,2,1,1,1,0,0,0,26,23,18,7800.0,7800.0,0.0,0,0.0,0.0,0.0,91.0,2,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
